2020-01-01 00:00:40,25,90121,     38.08
2020-01-01 00:00:40,26,79381,     36.34
2020-01-01 00:00:40,27,50077,     30.00
2020-01-01 00:00:40,28,27841,     15.67
2020-01-01 00:00:40,29,138932,     86.85
2020-01-01 00:00:40,30,112745,     70.88
2020-01-01 00:00:40,31,68143,     31.94
2020-01-01 00:00:50,0,0,      0.00
2020-01-01 00:00:50,1,35931,     23.16
2020-01-01 00:00:50,2,34160,     28.30
2020-01-01 00:00:50,3,101453,     79.48
2020-01-01 00:00:50,4,39304,     13.23
2020-01-01 00:00:50,5,73712,     41.99
2020-01-01 00:00:50,6,25202,     11.71
2020-01-01 00:00:50,7,17661,      6.20
2020-01-01 00:00:50,8,19021,      6.70
2020-01-01 00:00:50,9,66404,     28.51
2020-01-01 00:00:50,10,40751,     16.33
2020-01-01 00:00:50,11,54646,     21.26
2020-01-01 00:00:50,12,29845,     11.20
2020-01-01 00:00:50,13,64772,     31.39
2020-01-01 00:00:50,14,31281,     18.63
2020-01-01 00:00:50,15,77926,     57.23
2020-01-01 00:00:50,16,115177,     53.14
2020-01-01 00:00:50,17,19661,      9.78
2020-01-01 00:00:50,18,55751,     38.66
2020-01-01 00:00:50,19,45429,     24.16
2020-01-01 00:00:50,20,21208,     14.93
2020-01-01 00:00:50,21,75606,     65.84
2020-01-01 00:00:50,22,94800,     48.77
2020-01-01 00:00:50,23,110207,     61.90
2020-01-01 00:00:50,24,51839,     26.33
2020-01-01 00:00:50,25,93887,     40.20
2020-01-01 00:00:50,26,75579,     35.35
2020-01-01 00:00:50,27,46702,     25.19
2020-01-01 00:00:50,28,25883,     13.34
2020-01-01 00:00:50,29,144543,     93.43
2020-01-01 00:00:50,30,118615,     80.20
2020-01-01 00:00:50,31,55121,     22.57
2020-01-01 00:01:00,0,0,      0.00
2020-01-01 00:01:00,1,32307,     19.51
2020-01-01 00:01:00,2,41989,     38.03
2020-01-01 00:01:00,3,102501,     80.10
2020-01-01 00:01:00,4,38273,     13.36
2020-01-01 00:01:00,5,72541,     38.93
2020-01-01 00:01:00,6,25944,     12.51
2020-01-01 00:01:00,7,17141,      6.37
2020-01-01 00:01:00,8,19825,      6.55
2020-01-01 00:01:00,9,73103,     30.84
2020-01-01 00:01:00,10,38969,     15.20
2020-01-01 00:01:00,11,51366,     17.67
2020-01-01 00:01:00,12,31073,     12.11
2020-01-01 00:01:00,13,63615,     33.08
2020-01-01 00:01:00,14,31639,     18.03
2020-01-01 00:01:00,15,72441,     48.68
2020-01-01 00:01:00,16,114376,     48.47
2020-01-01 00:01:00,17,18858,     11.33
2020-01-01 00:01:00,18,62912,     46.00
2020-01-01 00:01:00,19,44201,     21.69
2020-01-01 00:01:00,20,16255,      9.43
2020-01-01 00:01:00,21,66951,     56.49
2020-01-01 00:01:00,22,94464,     45.98
2020-01-01 00:01:00,23,106367,     56.06
2020-01-01 00:01:00,24,52825,     25.31
2020-01-01 00:01:00,25,92862,     39.13
2020-01-01 00:01:00,26,76926,     34.79
2020-01-01 00:01:00,27,45172,     25.44
2020-01-01 00:01:00,28,26033,     13.86
2020-01-01 00:01:00,29,138077,     83.95
2020-01-01 00:01:00,30,109989,     68.11
2020-01-01 00:01:00,31,56861,     22.34
2020-01-01 00:01:10,0,0,      0.00
2020-01-01 00:01:10,1,32212,     21.23
2020-01-01 00:01:10,2,31363,     25.04
2020-01-01 00:01:10,3,105846,     82.24
2020-01-01 00:01:10,4,39679,     13.28
2020-01-01 00:01:10,5,63829,     34.86
2020-01-01 00:01:10,6,24208,     11.22
2020-01-01 00:01:10,7,17695,      6.48
2020-01-01 00:01:10,8,20734,      6.52
2020-01-01 00:01:10,9,64929,     25.37
2020-01-01 00:01:10,10,41977,     16.76
2020-01-01 00:01:10,11,58103,     19.31
2020-01-01 00:01:10,12,27769,      9.56
2020-01-01 00:01:10,13,66855,     34.56
2020-01-01 00:01:10,14,32198,     17.90
2020-01-01 00:01:10,15,73738,     52.23
2020-01-01 00:01:10,16,124747,     54.95
2020-01-01 00:01:10,17,18516,     11.65
2020-01-01 00:01:10,18,53231,     32.36
2020-01-01 00:01:10,19,48747,     25.58
2020-01-01 00:01:10,20,16609,     10.92
2020-01-01 00:01:10,21,78184,     69.11
2020-01-01 00:01:10,22,90566,     44.95
2020-01-01 00:01:10,23,100798,     53.69
2020-01-01 00:01:10,24,46669,     20.48
2020-01-01 00:01:10,25,100067,     42.23
2020-01-01 00:01:10,26,81886,     38.46
2020-01-01 00:01:10,27,47440,     26.87
2020-01-01 00:01:10,28,26876,     14.49
2020-01-01 00:01:10,29,142002,     91.11
2020-01-01 00:01:10,30,116484,     76.04
2020-01-01 00:01:10,31,61428,     24.68
2020-01-01 00:01:20,0,0,      0.00
2020-01-01 00:01:20,1,34498,     23.52
2020-01-01 00:01:20,2,31052,     24.97
2020-01-01 00:01:20,3,97696,     75.10
2020-01-01 00:01:20,4,39687,     13.78
2020-01-01 00:01:20,5,71053,     42.42
2020-01-01 00:01:20,6,26248,     14.18
2020-01-01 00:01:20,7,16521,      6.29
2020-01-01 00:01:20,8,18336,      5.29
2020-01-01 00:01:20,9,70358,     30.91
2020-01-01 00:01:20,10,41925,     18.53
2020-01-01 00:01:20,11,56679,     21.19
2020-01-01 00:01:20,12,26873,      9.21
2020-01-01 00:01:20,13,72633,     39.92
2020-01-01 00:01:20,14,30976,     17.69
2020-01-01 00:01:20,15,73450,     52.40
2020-01-01 00:01:20,16,119781,     53.91
2020-01-01 00:01:20,17,21133,     14.33
2020-01-01 00:01:20,18,53632,     35.09
2020-01-01 00:01:20,19,50830,     30.09
2020-01-01 00:01:20,20,16603,     10.55
2020-01-01 00:01:20,21,72056,     62.65
2020-01-01 00:01:20,22,96340,     52.51
2020-01-01 00:01:20,23,109015,     61.13
2020-01-01 00:01:20,24,46251,     19.93
2020-01-01 00:01:20,25,102044,     47.03
2020-01-01 00:01:20,26,88231,     47.05
2020-01-01 00:01:20,27,51580,     29.80
2020-01-01 00:01:20,28,27721,     16.25
2020-01-01 00:01:20,29,138282,     86.83
2020-01-01 00:01:20,30,110965,     69.54
2020-01-01 00:01:20,31,63424,     30.29
2020-01-01 00:01:30,0,0,      0.00
2020-01-01 00:01:30,1,31849,     20.19
2020-01-01 00:01:30,2,34937,     29.36
2020-01-01 00:01:30,3,105212,     83.99
2020-01-01 00:01:30,4,40851,     14.25
2020-01-01 00:01:30,5,64683,     37.36
2020-01-01 00:01:30,6,24086,     12.27
2020-01-01 00:01:30,7,17945,      6.72
2020-01-01 00:01:30,8,20001,      7.28
